Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Mrtfb	0.718295773456476	-0.0133624059742096	0.011	0.012	1
Ripor1	0.718544583140961	-0.0265474938562421	0.01	0.011	1
Pfkl	0.718592221296173	-0.0415964202908946	0.03	0.028	1
Nphp3	0.718847839873031	0.0109986118001306	0.005	0.004	1
Mdn1	0.718897311529291	-0.0631874585455092	0.088	0.09	1
Pggt1b	0.718906856056351	-0.051225254727585	0.045	0.047	1
Bckdhb	0.718953045973614	0.010253107033698	0.005	0.004	1
Kidins220	0.719006902718763	-0.0671456533649392	0.094	0.097	1
Sars	0.719424421299785	-0.0402769254052285	0.088	0.084	1
Txnrd2	0.719505086087372	-0.015420557770854	0.009	0.008	1
Hsp90ab1	0.719519696214352	-0.0464186299523637	0.813	0.742	1
Fam162a	0.719531944240856	-0.00658050963595647	0.041	0.039	1
Stk11	0.719642877189479	-0.0844231226606767	0.056	0.059	1
Cutc	0.719823077793194	-0.0110490230162925	0.009	0.008	1
Foxred1	0.720636448299479	-0.0272968418749022	0.01	0.011	1
Dnajc25	0.721141270655197	0.00718713339371771	0.012	0.01	1
Vps45	0.721157146959719	-0.00509362863198684	0.01	0.009	1
Fnbp1l	0.721479580676119	0.00314808901322692	0.005	0.004	1
Gm11423	0.721584919161686	0.00362562818471728	0.005	0.004	1
Uap1	0.722338294857913	-0.0301782565829078	0.018	0.02	1
Gimap9	0.722904737549546	-0.133625068389357	0.231	0.229	1
Cyp4v3	0.722954799359114	-0.000662985592283304	0.005	0.004	1
Prkrip1	0.72297017756449	-0.00554316071106525	0.024	0.026	1
Fbxw11	0.723205498922755	-0.0281713061005714	0.031	0.029	1
Abhd13	0.723221761027673	-0.0312351946209883	0.025	0.027	1
Gsap	0.723334114103772	-0.00400318047976651	0.012	0.01	1
Dock5	0.723376479884298	0.00643537233645049	0.005	0.004	1
Zdhhc9	0.723446698069128	-0.00432709942260161	0.013	0.012	1
Asnsd1	0.723487925300912	-0.0352685984693487	0.051	0.048	1
Traf3	0.723597174474787	-0.00853191959604321	0.03	0.029	1
Ogfod2	0.723690920531503	0.00981821355206117	0.016	0.015	1
Dap3	0.723767429152802	-0.0242716255061968	0.067	0.065	1
Gm43017	0.723798244405668	-0.00373631563243444	0.005	0.004	1
Rad9b	0.723903698646722	-0.00185215569563939	0.005	0.004	1
Dpp7	0.72400915812841	-0.00650481814781638	0.005	0.004	1
Cdc25b	0.724138224058798	-0.0417752210298481	0.04	0.038	1
Elp1	0.724181419024055	-0.0105143523661901	0.019	0.017	1
BC065397	0.724220092806374	-0.00584921333425148	0.005	0.004	1
Tm9sf4	0.724754418844585	-0.0306770482690744	0.035	0.038	1
Enpp4	0.724991918653322	-0.0406139888921751	0.013	0.014	1
Rps17	0.725027103629296	-0.0331983582196616	0.872	0.85	1
Saysd1	0.72530718288684	-0.0160838386777297	0.03	0.032	1
Gm8251	0.725806007801123	-0.0412942995338172	0.014	0.015	1
Zswim1	0.72604049226466	-0.0268473542492995	0.014	0.015	1
Uqcrh	0.726647750488365	-0.0567620488026002	0.643	0.608	1
Slc35e3	0.726956354440442	0.0069540924790882	0.003	0.002	1
1810030O07Rik	0.726976971122893	-0.0621895316044102	0.026	0.028	1
Csad	0.727074025353584	-0.00820641421271341	0.012	0.01	1
L3mbtl3	0.727117543406237	0.00162074109317001	0.038	0.036	1
Zfp865	0.727286122467781	-0.0389826820362087	0.046	0.043	1
Magi3	0.7276296899557	-0.0346432486340749	0.017	0.019	1
Tbc1d7	0.727666647940582	0.0072749111351955	0.003	0.002	1
Ptpa	0.727736060320704	-0.0640979260908083	0.042	0.044	1
Rita1	0.727808734742545	0.0161893079209185	0.003	0.002	1
Arl5c	0.727909386865526	-0.0421550188310665	0.11	0.106	1
Nfyc	0.727934089184055	0.0303837289665806	0.068	0.066	1
Efnb2	0.727950830901392	-0.0036823173775812	0.003	0.002	1
Lrrc6	0.727950830901392	0.00435364043006954	0.003	0.002	1
Btbd9	0.728032178856297	-0.064488693037858	0.065	0.068	1
Sec16a	0.728038916840863	-0.0096571215568424	0.037	0.035	1
Dvl2	0.728163590154648	-0.0136447855680201	0.009	0.01	1
Fkbp4	0.728262960906194	-0.023390351386036	0.069	0.073	1
Herpud2	0.728369582061231	-0.0609653889133202	0.056	0.058	1
9330160F10Rik	0.728519309016188	0.00353879679400518	0.003	0.002	1
Zbtb12	0.728519309016188	-0.00160906906984112	0.003	0.002	1
Fam210a	0.728579419930103	-0.00894587782285886	0.024	0.022	1
Ralgapa1	0.728650282775032	-0.00181705143300503	0.05	0.048	1
Qsox1	0.728683031882948	-0.0294938442379994	0.031	0.029	1
Cisd3	0.728762923568985	-0.0321097089513512	0.02	0.019	1
Ski	0.728763745265018	-0.0942125436425036	0.166	0.169	1
Stim1	0.728914834233847	-0.047704552510434	0.13	0.125	1
E2f1	0.728945765630394	-0.00168617085683499	0.003	0.002	1
Aamdc	0.729066921825271	-0.0412092489059571	0.027	0.029	1
Esyt1	0.729124504272679	-0.143311799789749	0.09	0.091	1
Atm	0.729178347279442	-0.071368508245913	0.039	0.041	1
Meak7	0.729372306134398	-0.00250616614296524	0.003	0.002	1
Hprt	0.729387222332675	-0.0141084751617098	0.08	0.077	1
Rnf40	0.729438909557518	-0.060584739512565	0.022	0.024	1
Arf2	0.729499203669312	-0.00628534013979513	0.01	0.011	1
Trim30a	0.729509436902548	-0.0439402607120563	0.079	0.075	1
Gm43445	0.729514504923674	-0.00350541771338843	0.003	0.002	1
Crtap	0.729514504923674	-0.00389647057493029	0.003	0.002	1
Fbxo3	0.729586785873466	-0.0602043580891129	0.028	0.03	1
Brd2	0.729616761901236	-0.0888387597215612	0.253	0.24	1
Ciita	0.729798930407251	-0.00723749985190805	0.003	0.002	1
Brip1	0.729941157092585	-0.0080090922290004	0.003	0.002	1
Dhrs7b	0.730104043326885	-0.0161166072889544	0.013	0.012	1
Nudt5	0.730200585210797	-0.0198602114879884	0.017	0.016	1
C2cd5	0.730269768582582	-0.049537569821513	0.03	0.032	1
Dnaja3	0.73035165824064	-0.0217615527301053	0.01	0.009	1
Ube2e1	0.730375771808893	-0.031635724092013	0.072	0.07	1
Gsk3a	0.730562505249279	-0.0351677146554238	0.058	0.06	1
Nup50	0.731122932744588	-0.0921602592401274	0.103	0.098	1
Lrch4	0.731168329366082	-0.0633035734873775	0.051	0.053	1
Cct2	0.731434423576608	-0.0608040363662186	0.233	0.224	1
Fam102b	0.731657976196761	-0.014287790078695	0.016	0.015	1
Slc29a3	0.731884959587852	-0.0121922952130791	0.013	0.012	1
1110038B12Rik	0.731886239730882	-0.0303214343147554	0.043	0.04	1
Heatr3	0.732012034803895	0.00260444905178608	0.018	0.02	1
Tsc22d4	0.732287025675381	-0.136165111138643	0.098	0.099	1
Tonsl	0.73238719964821	0.00840574374438563	0.007	0.006	1
Tgfbr3l	0.732593530383723	-0.0123626519614562	0.009	0.01	1
Gstz1	0.732664876320216	0.00937511746913226	0.007	0.006	1
Naa25	0.733144343116507	-0.0296988482798427	0.022	0.023	1
Trap1	0.733223402211626	-0.0371524022264909	0.017	0.018	1
Fbxo30	0.733312924595094	0.00900090719753012	0.007	0.006	1
Usp4	0.733394447848403	-0.0379961737992651	0.065	0.063	1
Fam173a	0.733590938525735	-0.080861791045588	0.066	0.068	1
Coil	0.733960831447422	-0.00736554575253379	0.021	0.02	1
Pin4	0.73401364605788	-0.0252157356758077	0.061	0.058	1
Ndufb2	0.734094093455432	-0.00427477851549191	0.058	0.055	1
Ilvbl	0.734277775690652	-0.0616587249675795	0.025	0.026	1
Siah1a	0.734504368032285	-0.0205680912215735	0.049	0.047	1
Rhbdf2	0.734609591058124	0.0056632226920682	0.007	0.006	1
Sidt2	0.734656810973427	-0.0977375339930897	0.116	0.111	1
Prnp	0.734794890841144	0.00523506545440341	0.007	0.006	1
Adh5	0.734913309348958	0.000708313052975806	0.072	0.07	1
Zfp236	0.735505683261126	-0.038978715776644	0.033	0.031	1
Klhl7	0.735609802136194	0.025490007891227	0.009	0.008	1
Stk40	0.735736189360361	-0.0163619021073544	0.027	0.025	1
Ell	0.736144269144114	-0.0165686674802213	0.022	0.021	1
Plp1	0.736185132062764	0.00143007204764374	0.007	0.006	1
Gins4	0.736303798683476	-0.0414109186410073	0.016	0.017	1
Lsm11	0.736387759265695	-0.0208873260620409	0.017	0.016	1
Tial1	0.736569069005809	-0.0252281006529948	0.058	0.055	1
Snhg5	0.736675262949107	-0.0311746693603391	0.089	0.092	1
Pcbd2	0.736741027393795	-0.00965530803701836	0.032	0.03	1
Zfp984	0.736913113802382	-0.00518838837272119	0.014	0.015	1
Ago1	0.737130416071437	-0.0608293008222979	0.025	0.027	1
Il1rl2	0.737854561858317	-0.00884333404954554	0.007	0.006	1
Sgk3	0.738445510428325	-0.0311512315553859	0.019	0.017	1
Carf	0.738518570164904	0.0296403215853028	0.024	0.023	1
Dmtf1	0.73861060100272	-0.018696636688147	0.067	0.065	1
Smyd3	0.738719712089607	-0.0396910796087452	0.03	0.031	1
Inpp5b	0.738949292090282	-0.00870555773175691	0.018	0.017	1
Zfp101	0.739354218164485	-0.00702015794043781	0.021	0.02	1
Ampd2	0.739803793319152	-0.0151932747534247	0.007	0.006	1
Ppp1r9b	0.739997592731949	-0.0638318613410851	0.061	0.058	1
Ncoa3	0.740181662391604	-0.0360796860841383	0.098	0.094	1
Cpsf7	0.740278039306733	-0.0845316509820885	0.094	0.09	1
Cactin	0.740289520328878	-0.0169998208495807	0.024	0.025	1
Sgta	0.740602042125626	-0.0144431129243678	0.043	0.041	1
Dapk1	0.740661757575376	-0.0195393796351119	0.008	0.009	1
Psmg1	0.741180756449532	-0.0336446015224279	0.016	0.017	1
B230354K17Rik	0.741725500291092	0.0129993329443301	0.011	0.01	1
Xiap	0.74184646207619	-0.0706405411609927	0.063	0.065	1
Ctdnep1	0.742317442496754	-0.0454322128990685	0.059	0.061	1
Fgf13	0.742402098823211	0.0158268078580114	0.011	0.01	1
Fuz	0.742413715872546	-0.00104393422983537	0.008	0.007	1
Polr1e	0.742514182008396	0.007307676280526	0.009	0.01	1
Med23	0.742806729590504	-0.0164387965425807	0.017	0.019	1
Snx25	0.743498830330512	-0.00449550797242911	0.008	0.009	1
B3galnt2	0.743676607279564	-0.000799946683686187	0.017	0.015	1
Nsrp1	0.74421701589193	-0.0126154282477686	0.137	0.133	1
Zfp961	0.744468733807518	0.0127060647897119	0.011	0.01	1
Mink1	0.74502363915729	-0.0529027041401236	0.042	0.044	1
Tmed7	0.745139005025046	-0.0112797001295054	0.078	0.076	1
Rfesd	0.745254336430777	-0.0242142411226693	0.007	0.008	1
Btbd19	0.745494536942988	-0.00432544387704475	0.009	0.008	1
H13	0.745881418153393	-0.101421131173249	0.118	0.113	1
Paf1	0.745962056604374	-0.0488690785628206	0.048	0.046	1
Ubqln2	0.746412549375012	-0.0130933899195	0.038	0.037	1
Tmem131l	0.746416806013712	-0.0814178156638526	0.039	0.041	1
Mapk14	0.746583907690812	-0.0626952927303804	0.074	0.071	1
Mtrr	0.746723514674644	-0.0054940918905297	0.008	0.009	1
Tmem175	0.746751295225418	-0.0015235592451006	0.011	0.01	1
Phtf1	0.746772023065631	-0.0103736567395573	0.03	0.028	1
Ggh	0.74685527419091	-0.00567374294182352	0.017	0.019	1
Eif2b4	0.747094056401673	-0.0308559761963924	0.022	0.021	1
Yif1a	0.747334338187983	-0.0100458740083132	0.012	0.013	1
Tnks1bp1	0.747415097866951	-0.00253666116355689	0.009	0.008	1
Unkl	0.747676231525417	-0.0532287383022668	0.032	0.034	1
Scyl1	0.747753801988197	0.0259137760235628	0.017	0.016	1
Pef1	0.748085027751923	-0.0114662611119369	0.02	0.022	1
Tmem41b	0.748155381546415	-0.0259284792700841	0.043	0.041	1
Gm42702	0.748250435798054	-0.00591773747639988	0.011	0.01	1
Chn2	0.748721976479526	-0.00947903528015802	0.009	0.008	1
Alkbh3	0.748858910592471	0.0122084549361255	0.019	0.018	1
Eral1	0.749679987004326	-0.0038598226078238	0.012	0.013	1
Armc5	0.749779274203412	-0.0258721286150005	0.038	0.036	1
Numb	0.749787681272275	-0.00457126144185788	0.039	0.037	1
Copg2	0.749952639335992	-0.00836255444289769	0.009	0.008	1
Arhgef10	0.750134045627802	-0.00956931866541294	0.012	0.011	1
Srebf1	0.750146346714602	-0.00182296401606963	0.027	0.025	1
Tuba1b	0.750252999995089	-0.101891733200161	0.081	0.083	1
Nckap5l	0.750302776404292	-0.00970385433006002	0.015	0.014	1
Eftud2	0.750454599376631	-0.0788272299326704	0.064	0.067	1
Stub1	0.750529038247682	-0.021404587882208	0.047	0.045	1
Esrra	0.75056821006081	-0.0114592765297946	0.009	0.008	1
Gm34006	0.75081241283109	-0.0313715635115574	0.015	0.016	1
Mtf2	0.75112138730791	-0.097820815883838	0.077	0.08	1
Zfp938	0.751240251181247	-0.0109125554757297	0.012	0.011	1
Mtx1	0.751357950327496	-0.00531166779122488	0.033	0.032	1
Acadl	0.751548305294503	-0.0520217597839879	0.042	0.04	1
2900060B14Rik	0.751856894577026	-0.0244329551687716	0.007	0.007	1
Spred2	0.752622704221988	-0.0604106072404608	0.061	0.063	1
Tab1	0.752748402006555	-0.0248938118952438	0.007	0.007	1
Edem3	0.752816638825332	-0.0107086647990109	0.012	0.011	1
Ddx11	0.752833324698007	-0.0168810431792293	0.007	0.007	1
Vps26c	0.752843775223581	-0.0147629051199141	0.012	0.013	1
Srp14	0.752884382994353	-0.0433488387052525	0.176	0.172	1
Poc1a	0.752891242427246	0.00711814934738723	0.004	0.004	1
Cdkn2aip	0.752945302200495	-0.0552499974182464	0.1	0.096	1
Slc39a3	0.75337992003201	0.0254865181823196	0.023	0.022	1
Bcl7a	0.753526727395552	0.0111069624493229	0.019	0.018	1
Man1c1	0.753696458748069	0.0103378429634811	0.004	0.004	1
Acad10	0.753696458748069	2.67319844829347e-05	0.004	0.004	1
Synj2bp	0.753981582029812	-0.0833963143756795	0.06	0.062	1
Sf3b4	0.75399271028704	-0.0138354111083592	0.064	0.061	1
Slc10a7	0.754114194120113	-0.0289680577347093	0.018	0.017	1
Wiz	0.754157876218612	-0.0308026347181449	0.025	0.027	1
Riok2	0.754202339828275	-0.00733878060873627	0.033	0.032	1
Ints12	0.75452284447275	-0.00947495190663275	0.02	0.021	1
Snupn	0.754702378972253	-0.0160967860176676	0.007	0.007	1
Rpl36a-ps1	0.755474562224215	-0.0389443784861756	0.014	0.016	1
Rnf139	0.755491680889048	-0.0772585273886236	0.048	0.05	1
Aldh6a1	0.75599855035897	-0.00055555528832546	0.004	0.004	1
Rpap1	0.756118556825761	-0.0249408417139865	0.015	0.016	1
Socs6	0.756125952584499	0.00296648263616064	0.029	0.027	1
Lipe	0.756232674876879	-0.0126636176656168	0.007	0.007	1
1700094D03Rik	0.756376692532971	-0.0345775774871483	0.014	0.016	1
Ubl4a	0.756849450918104	-0.0253316064818048	0.032	0.034	1
Ap5m1	0.757006454362729	-0.0126372048976646	0.03	0.029	1
2210016L21Rik	0.757038426473289	-0.0232748065406233	0.038	0.037	1
Mpp1	0.75714301684501	-0.0292557896706413	0.03	0.032	1
Cnot2	0.757493840899021	-0.064227646372765	0.075	0.077	1
Trappc9	0.75792219965442	-0.0495281348390814	0.021	0.022	1
Dnajb1	0.758076793799202	-0.0528635711656252	0.083	0.085	1
Yrdc	0.758098134616142	-0.0705536304839099	0.088	0.089	1
2410006H16Rik	0.758109697820781	-0.0725259276860994	0.372	0.353	1
Stag1	0.758280767306952	-0.0847825034532124	0.106	0.108	1
Celsr1	0.758283977477354	-0.0154753226238448	0.028	0.027	1
Mogs	0.758398982517061	-0.0321772406815976	0.018	0.019	1
Ube2d2a	0.758444600396081	-0.0979181951182846	0.321	0.317	1
Phc2	0.758601538205105	-0.0539915299019127	0.046	0.044	1
Arel1	0.759058129239649	-0.0344897102444169	0.014	0.015	1
Pgam5	0.759126730456123	-0.0190417397245362	0.019	0.02	1
Sigmar1	0.759551590518164	-0.00201266093326687	0.007	0.007	1
Pcid2	0.759784373702138	-0.0467304890396996	0.02	0.022	1
Idnk	0.759845343061117	-0.0609850088469893	0.081	0.083	1
Prmt6	0.759956791416374	0.00505870264249067	0.016	0.017	1
Man2b2	0.759977414520124	-0.0019004362814052	0.007	0.007	1
Eif3j1	0.760343667927511	-0.0599422255140069	0.072	0.069	1
Zfp950	0.760545661908944	-0.0500520767774521	0.026	0.027	1
Cox6a1	0.761050295279333	-0.0647097858188361	0.224	0.216	1
Ammecr1l	0.761176378774876	-0.0460348723224326	0.02	0.022	1
Zzef1	0.761302970697603	-0.0763702288276271	0.103	0.105	1
Nup54	0.761500353785917	-0.00208959002608178	0.031	0.03	1
Ccr5	0.761693320599403	0.01947505160633	0.002	0.002	1
Tma16	0.761700732883441	0.0429277901176143	0.042	0.041	1
Cdc14a	0.762002282953518	-0.0299951911656694	0.01	0.011	1
Wwc2	0.762026206220451	0.0237712624712253	0.002	0.002	1
Tmub2	0.76209311332149	-0.0453996391868983	0.027	0.028	1
D11Wsu47e	0.762192665548015	0.0137101634011234	0.002	0.002	1
Erc1	0.762277111611834	-0.0254700439824458	0.018	0.019	1
Nradd	0.762359135877322	0.00812281461297141	0.002	0.002	1
Rpap3	0.76236936508706	-0.0118551509141411	0.038	0.036	1
Extl2	0.762456539457025	0.0068326381663999	0.006	0.005	1
Hdac8	0.762461364101703	0.00155090570470988	0.014	0.013	1
Rhoq	0.762525617201159	0.00672509729591931	0.002	0.002	1
Zfp69	0.762692109512309	0.00448692580430291	0.002	0.002	1
Nxnl2	0.762692109512309	0.00702587780328437	0.002	0.002	1
Prps1	0.762731592932553	-0.0667221022182341	0.054	0.055	1
Atad3aos	0.762858612803556	0.00269005267241204	0.002	0.002	1
Rnase6	0.76302512706768	0.00703311231375202	0.002	0.002	1
Golim4	0.763051030101769	-0.0134527661442907	0.014	0.016	1
Cntd1	0.763191652297461	0.00186480189725766	0.002	0.002	1
Dnd1	0.763191652297461	0.00370873307770215	0.002	0.002	1
Tmod1	0.763348365597994	0.00528300807328352	0.006	0.005	1
9430091E24Rik	0.763358188485676	0.0011570447426499	0.002	0.002	1
Ift74	0.763524735625104	-0.00052239411651028	0.002	0.002	1
Nsd2	0.763565436988181	-0.000452378248223695	0.026	0.025	1
Rhbdd2	0.763612721185517	-0.0122387054504363	0.006	0.007	1
Zfp2	0.763691293708518	0.000113508484124289	0.002	0.002	1
AA386476	0.763857862728692	-0.00164531229393889	0.002	0.002	1
Prag1	0.763992657536373	0.0107617170801379	0.006	0.005	1
Gpr171	0.764012394722488	-0.0208034836422586	0.049	0.047	1
Armcx6	0.764024442678399	-0.00319715550572445	0.002	0.002	1
Nmrk1	0.764131653399957	-0.0017222631194428	0.014	0.013	1
Gm17354	0.764342448273686	0.00807697049524041	0.013	0.012	1
Fam221a	0.764357635337489	-0.00410499555249641	0.002	0.002	1
Mpi	0.764357635337489	-0.0010541700079396	0.002	0.002	1
Hist1h2ak	0.764357635337489	-0.00542006285666488	0.002	0.002	1
Kcnk5	0.764357635337489	-0.00303293796298494	0.002	0.002	1
Lclat1	0.764425655325703	-0.0079213946516596	0.006	0.007	1
Dnajc12	0.764515997387066	-0.00890586016254002	0.006	0.007	1
Myo1e	0.76452424803241	-0.00510461369661752	0.002	0.002	1
Rad54l2	0.764605790798506	0.00997319808074149	0.043	0.041	1
Ptpn4	0.764709896992078	-0.0013649590788056	0.016	0.015	1
Pip5k1b	0.76485750611683	-0.0059002411715637	0.002	0.002	1
Thumpd3	0.764975830795397	-0.00851488430909497	0.03	0.029	1
Ddr1	0.765006425508686	0.0209891673865125	0.007	0.007	1
Pbdc1	0.765021927137679	-0.0704321238143476	0.046	0.047	1
Cacna1a	0.765138801548984	0.0118195635588251	0.007	0.007	1
Ubl7	0.765213797493712	-0.0121837425267604	0.025	0.026	1
Tmem8	0.765223488338773	-0.0238647979464565	0.01	0.011	1
Pusl1	0.765419594081472	-0.00544480657144231	0.006	0.007	1
1810024B03Rik	0.765827305347447	0.000295584623403553	0.006	0.005	1
Slc7a6	0.765996976127163	-0.0237653044129209	0.022	0.02	1
Rps6ka1	0.766289774717868	-0.0440018308665558	0.041	0.038	1
Zfp120	0.766452146705185	-0.0351620830971283	0.014	0.015	1
Tanc2	0.766819554650508	-0.00713638481323843	0.006	0.005	1
Gm8797	0.766905725622682	0.00817775247243263	0.009	0.008	1
March3	0.766971002624952	0.00870198153440982	0.01	0.009	1
Rubcn	0.767018050461332	-0.00328181444733322	0.006	0.005	1
Malsu1	0.767662365789961	0.00490398118563129	0.055	0.053	1
Tmx2	0.767898610125101	-0.0302220671664965	0.02	0.022	1
Cast	0.768126439317627	-0.137510262215071	0.219	0.216	1
Rnf122	0.768149093753055	-0.0136898936448627	0.005	0.006	1
Mospd1	0.768185333613547	0.0133182769101494	0.007	0.007	1
Phf10	0.768233007658847	-0.0339046468891732	0.017	0.018	1
Plcl1	0.768245608110458	-0.0206460461541829	0.005	0.006	1
Ube2j1	0.768291781730229	-0.0999897695340982	0.101	0.103	1
Cdyl	0.768600094080605	-0.0194610535339797	0.022	0.021	1
Efcab2	0.768728233763645	-0.0128298512381584	0.005	0.006	1
Rft1	0.768761096319415	-0.0123268832783418	0.01	0.011	1
Lysmd3	0.769114102556443	-0.0603448245761177	0.054	0.056	1
Ppa2	0.769472601146665	-0.0124020453534108	0.018	0.019	1
Zfp954	0.769674191517028	-0.0420930166757442	0.02	0.021	1
Alg10b	0.769804037457041	0.00542563890449738	0.02	0.018	1
Dlg4	0.769840526582591	-0.0357656096820982	0.013	0.014	1
Zfp933	0.770041502871305	0.00186881292623527	0.007	0.007	1
Dop1a	0.770085891773672	-0.104917872990044	0.075	0.077	1
Ttc1	0.770291671014495	-0.0147151811044488	0.068	0.066	1
Srcap	0.770296923565185	-0.0570641074221854	0.129	0.125	1
Prdx2	0.770417372251927	-0.0679476430540317	0.103	0.099	1
Cdkn1a	0.770467655241527	-0.0131305772878891	0.02	0.022	1
Ruvbl1	0.770691867530468	-0.0164139892674788	0.024	0.023	1
Bank1	0.7708528489857	-0.00930600465757229	0.005	0.006	1
Msl1	0.770879157475701	-0.0936381609900131	0.069	0.07	1
Daxx	0.770917837004034	-0.0332828417432718	0.04	0.038	1
Dcaf7	0.770987102644482	-0.00386069950278117	0.047	0.045	1
Commd10	0.771052710447997	-0.00959486005751356	0.01	0.011	1
Arhgap29	0.771244089811524	-0.00244737648837566	0.01	0.009	1
Entpd6	0.7713534972378	-0.0435191890805834	0.016	0.017	1
Prkci	0.771368145463675	1.21397279803648e-06	0.007	0.007	1
Armh3	0.771467225293259	0.00214622791952535	0.01	0.009	1
Ncor1	0.771533259333056	-0.0735055802274347	0.375	0.359	1
Casp8ap2	0.771750011763693	0.0475493955258153	0.104	0.103	1
Rspry1	0.771874500515186	-0.0328002930959403	0.041	0.039	1
Slc25a16	0.77209448054738	-0.00168312336332321	0.02	0.018	1
Pum1	0.772297486108775	-0.0525077710037876	0.177	0.172	1
Chd1l	0.772485738959066	-0.0386820956833332	0.026	0.027	1
Bicd2	0.772504149882873	-0.0129507502970028	0.022	0.021	1
Zfp740	0.772717625633797	-0.0688937530484224	0.062	0.063	1
Dapk3	0.772725369598791	-0.0632067846123576	0.035	0.036	1
Pom121	0.772768457378293	-0.0277985387202879	0.069	0.067	1
Cyren	0.77285951254128	-0.00279568343335111	0.009	0.008	1
Usp21	0.773137731710007	-0.000284540376104259	0.012	0.011	1
Usp31	0.773142244894365	-0.0362677061543702	0.013	0.014	1
Pacs2	0.773322068773962	-0.0406119065231687	0.025	0.027	1
Ldah	0.773336830174332	-0.0361163233237164	0.033	0.034	1
Mipol1	0.773403629086014	-0.00390209272308215	0.007	0.007	1
Kif3a	0.773423407456411	0.00151620552531555	0.009	0.008	1
Acox3	0.773430834676099	-0.0113645842765423	0.014	0.013	1
Mknk1	0.773514241735156	-0.00336015884557603	0.021	0.02	1
Etfb	0.773593633420244	-0.0578447413971239	0.042	0.044	1
2700062C07Rik	0.773989101712146	-0.0255420221067489	0.035	0.037	1
Lrrc8d	0.774136574398617	-0.0225341001493887	0.034	0.036	1
Crtc1	0.774146322034054	-0.000139401460724137	0.01	0.009	1
Wdr11	0.774354751903048	-0.00652006614533411	0.012	0.011	1
Tmem250-ps	0.774593100560979	0.00189772812309243	0.01	0.009	1
Btd	0.774623432056526	0.000580970398565972	0.005	0.006	1
Ttl	0.775096650387895	-0.0171481981025756	0.004	0.005	1
Arhgap30	0.775202412879084	-0.140235169859138	0.186	0.185	1
Dnajb3	0.775321592401146	-0.00381558019918889	0.001	0.001	1
Rnd3	0.775321592401146	-0.0114458180699145	0.001	0.001	1
BC028528	0.775321592401146	-0.0104332049438995	0.001	0.001	1
Lrrc4	0.775321592401146	-0.00710588605377532	0.001	0.001	1
Olfr77	0.775321592401146	-0.00888457964930897	0.001	0.001	1
Gm2237	0.775321592401146	-0.0083156356053808	0.001	0.001	1
Gm42937	0.775513638951277	-0.0139924215482735	0.004	0.005	1
Mtm1	0.775537052187799	-0.0225971374570051	0.009	0.01	1
Sema6d	0.775558101752442	-0.00265196334279186	0.001	0.001	1
Morn3	0.775558101752442	-0.00267978311121585	0.001	0.001	1
St14	0.775558101752442	-0.00492655096546493	0.001	0.001	1
Myzap	0.775558101752442	-0.00486868931841827	0.001	0.001	1
Pth1r	0.775558101752442	-0.00333029838998853	0.001	0.001	1
Gm2449	0.775558101752442	-0.00425315366860968	0.001	0.001	1
Akap1	0.775558101752442	-0.00499204035412545	0.001	0.001	1
Fgd2	0.775558101752442	-0.00528114088984492	0.001	0.001	1
Gm26901	0.775794631922862	-0.00326351686822669	0.001	0.001	1
Gm28404	0.775794631922862	-0.00409847852286479	0.001	0.001	1
4930562F07Rik	0.775794631922862	-0.00161245403896448	0.001	0.001	1
Plxdc2	0.775794631922862	-0.00381244527590907	0.001	0.001	1
Nat8f4	0.775794631922862	-0.003755040261268	0.001	0.001	1
Spsb2	0.775794631922862	-0.00304264609804589	0.001	0.001	1
Gm26935	0.775794631922862	-0.00256857144242929	0.001	0.001	1
Gm39326	0.775794631922862	-0.00202314155046352	0.001	0.001	1
Gm16794	0.775794631922862	-0.00324384133398212	0.001	0.001	1
Ehbp1	0.775794631922862	-0.00708209147681604	0.001	0.001	1
Bcas3os1	0.775794631922862	-0.00548545395936108	0.001	0.001	1
Cep295nl	0.775794631922862	-0.00432176482002712	0.001	0.001	1
Rps6ka2	0.775794631922862	-0.00809862057731878	0.001	0.001	1
Trip10	0.775794631922862	-0.00289472692079921	0.001	0.001	1
Cnih2	0.775794631922862	-0.00464418812044777	0.001	0.001	1
Gm6377	0.775794631922862	-0.00302546852571793	0.001	0.001	1
Platr32	0.775794631922862	-0.00678196264611892	0.001	0.001	1
Tssk4	0.775794631922862	-0.00350841735542797	0.001	0.001	1
Kifap3	0.775930692249621	-0.0143497714158957	0.004	0.005	1
6430573P05Rik	0.776031182891692	-0.00227810393163403	0.001	0.001	1
Pik3r3	0.776031182891692	-0.0052449532889058	0.001	0.001	1
Pxmp2	0.776031182891692	-0.00162822453489916	0.001	0.001	1
Gab2	0.776031182891692	-0.00250684730412864	0.001	0.001	1
Sez6l2	0.776031182891692	-0.00143620948602324	0.001	0.001	1
R74862	0.776031182891692	-0.00384423380945721	0.001	0.001	1
Fam129c	0.776031182891692	-0.00418373136895124	0.001	0.001	1
Gm26511	0.776031182891692	-0.0012777972627543	0.001	0.001	1
Ttc41	0.776031182891692	-0.00126738498251093	0.001	0.001	1
Gm49586	0.776031182891692	-0.00167950679293271	0.001	0.001	1
6720489N17Rik	0.776031182891692	-0.00221221658088437	0.001	0.001	1
Gm17638	0.776031182891692	-0.00266565965695757	0.001	0.001	1
