Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1190005I06Rik	0.917051361559624	0.00643079736302228	0	0	1
Zcchc14	0.917051361559624	0.00156458263896395	0	0	1
Gm45890	0.917051361559624	0.00517801863248752	0	0	1
Trpc6	0.917051361559624	0.00642911640824271	0	0	1
Smco4	0.917051361559624	0.00141749900205037	0	0	1
Gm47079	0.917051361559624	0.00198112410659305	0	0	1
Icam4	0.917051361559624	0.00244395546176577	0	0	1
Gm26511	0.917051361559624	0.00282605306501797	0	0	1
Dock6	0.917051361559624	0.00508725176120202	0	0	1
Epor	0.917051361559624	0.00108115382130736	0	0	1
Zfp599	0.917051361559624	0.00187383628367162	0	0	1
4930517E14Rik	0.917051361559624	0.00253232336800717	0	0	1
Pate2	0.917051361559624	0.00281896391191081	0	0	1
Spa17	0.917051361559624	0.00262408259650906	0	0	1
Gm30934	0.917051361559624	0.00419107245643471	0	0	1
Nxpe4	0.917051361559624	0.00438265180157534	0	0	1
Ttc12	0.917051361559624	0.00406988740894271	0	0	1
Cryab	0.917051361559624	0.00402913652090062	0	0	1
Dnaja4	0.917051361559624	0.0041371037513601	0	0	1
Gm28379	0.917051361559624	0.00265647919552067	0	0	1
Lipc	0.917051361559624	0.00114509034054882	0	0	1
4930429F24Rik	0.917051361559624	0.00419224546153738	0	0	1
Gm16794	0.917051361559624	0.00155362125384509	0	0	1
Ryk	0.917051361559624	0.00398526328623698	0	0	1
Bfsp2	0.917051361559624	0.00255638955847683	0	0	1
Glyctk	0.917051361559624	0.00235381160692987	0	0	1
4930500F10Rik	0.917051361559624	0.00135461217532662	0	0	1
Gm37612	0.917051361559624	0.0014140522937545	0	0	1
Gm9917	0.917051361559624	0.00174321717255945	0	0	1
Gm37963	0.917051361559624	0.00352337358800721	0	0	1
Klhdc8b	0.917051361559624	0.00492576510810898	0	0	1
Tmie	0.917051361559624	0.00250650384082225	0	0	1
Gm2415	0.917051361559624	0.00056028681779666	0	0	1
Gm47112	0.917051361559624	0.00234339502503813	0	0	1
Akap12	0.917051361559624	0.00159632676145757	0	0	1
Gm16153	0.917051361559624	0.00202826413239239	0	0	1
Plagl1	0.917051361559624	0.00168834480978721	0	0	1
Adgrg6	0.917051361559624	0.00142765553360314	0	0	1
1700021A07Rik	0.917051361559624	0.00113974114860235	0	0	1
Gm48045	0.917051361559624	0.00253892330508804	0	0	1
F930017D23Rik	0.917051361559624	0.00384696861764284	0	0	1
Msl3l2	0.917051361559624	0.00150644909051676	0	0	1
Spock2	0.917051361559624	0.00307296651558094	0	0	1
Adamts14	0.917051361559624	0.00197276551651954	0	0	1
Cdk1	0.917051361559624	0.0028176497341081	0	0	1
Gstt2	0.917051361559624	0.00176657154587635	0	0	1
Lss	0.917051361559624	0.00285050037056337	0	0	1
Col18a1	0.917051361559624	0.00155186159312955	0	0	1
Gm47015	0.917051361559624	0.00310152657467751	0	0	1
Mier2	0.917051361559624	0.00129077685833581	0	0	1
Elane	0.917051361559624	0.0040485380720285	0	0	1
Atcayos	0.917051361559624	0.00214630982889954	0	0	1
AU041133	0.917051361559624	0.0023063046324795	0	0	1
Nuak1	0.917051361559624	0.00648994987675758	0	0	1
Tmtc3	0.917051361559624	0.00269450776379997	0	0	1
Pawr	0.917051361559624	0.00200280955315281	0	0	1
Kcnmb4	0.917051361559624	0.00114451431131974	0	0	1
March9	0.917051361559624	0.00173726711041755	0	0	1
Prim1	0.917051361559624	0.00232873192348161	0	0	1
Zpbp	0.917051361559624	0.00188881703891811	0	0	1
Cnrip1	0.917051361559624	0.00122356833142914	0	0	1
Acyp2	0.917051361559624	0.00136611601202708	0	0	1
Il9r	0.917051361559624	0.00116784124908546	0	0	1
Gm5431	0.917051361559624	0.00277348118133908	0	0	1
Gm12207	0.917051361559624	0.00245515535748478	0	0	1
Sept8	0.917051361559624	0.00348901385307472	0	0	1
1700047K16Rik	0.917051361559624	0.00120628590558438	0	0	1
4933439C10Rik	0.917051361559624	0.00225920092981595	0	0	1
Zfp287	0.917051361559624	0.00196908085329618	0	0	1
Pmp22	0.917051361559624	0.00521503968434925	0	0	1
Hs3st3b1	0.917051361559624	0.00127719668050354	0	0	1
Pld2	0.917051361559624	0.0027023681432796	0	0	1
Rph3al	0.917051361559624	0.00129114511074405	0	0	1
Nle1	0.917051361559624	0.00182148159973651	0	0	1
Pigw	0.917051361559624	0.00217302237770069	0	0	1
Brip1	0.917051361559624	0.00336330016786548	0	0	1
Prr11	0.917051361559624	0.00353805295207188	0	0	1
Tbx21	0.917051361559624	0.00491789157823816	0	0	1
Epop	0.917051361559624	0.00213866290033294	0	0	1
Gm11613	0.917051361559624	0.00243439396328165	0	0	1
Stac2	0.917051361559624	0.00316827283065084	0	0	1
Gm12359	0.917051361559624	0.00213204272583448	0	0	1
Tns4	0.917051361559624	0.00250685204203066	0	0	1
Ptges3l	0.917051361559624	0.00966505517101865	0	0	1
Cd300lg	0.917051361559624	0.00282325610374772	0	0	1
Slc4a1	0.917051361559624	0.00219830622867717	0	0	1
Plcd3	0.917051361559624	0.00159393010206228	0	0	1
Mapt	0.917051361559624	0.00190208879223767	0	0	1
Tanc2	0.917051361559624	0.00205487471552378	0	0	1
Ace	0.917051361559624	0.00261969776725465	0	0	1
Abca5	0.917051361559624	0.00360711515987513	0	0	1
Hid1	0.917051361559624	0.00237073485906566	0	0	1
Tk1	0.917051361559624	0.000967312649830941	0	0	1
Slc25a10	0.917051361559624	0.00186143814777824	0	0	1
Fn3krp	0.917051361559624	0.00159967660170141	0	0	1
Pomc	0.917051361559624	0.00146856843722339	0	0	1
Dus4l	0.917051361559624	0.00402151898282284	0	0	1
Gpr22	0.917051361559624	0.00532332163112928	0	0	1
5430401H09Rik	0.917051361559624	0.00465239469370127	0	0	1
Agmo	0.917051361559624	0.00247177192230722	0	0	1
L2hgdh	0.917051361559624	0.00299216596494703	0	0	1
Akap5	0.917051361559624	0.00121227084933096	0	0	1
1300014J16Rik	0.917051361559624	0.00282343558716422	0	0	1
Dcaf4	0.917051361559624	0.000990757812747045	0	0	1
Acot4	0.917051361559624	0.00308876742421345	0	0	1
Gm47447	0.917051361559624	0.00310050464298726	0	0	1
Begain	0.917051361559624	0.00149112386766922	0	0	1
9230104M06Rik	0.917051361559624	0.00241491275623062	0	0	1
Crip2	0.917051361559624	0.00245248075776688	0	0	1
Gm20658	0.917051361559624	0.00118370133437129	0	0	1
Wdr60	0.917051361559624	0.00275271218821753	0	0	1
Akr1c13	0.917051361559624	0.00099770451114444	0	0	1
Actn2	0.917051361559624	0.00173123362308102	0	0	1
Nid1	0.917051361559624	0.00145207913853382	0	0	1
Gm47882	0.917051361559624	0.00256936508923739	0	0	1
Tcrg-C2	0.917051361559624	0.00216130813411908	0	0	1
Zkscan8	0.917051361559624	0.00235235495253649	0	0	1
Hist1h2ak	0.917051361559624	0.00229153755540316	0	0	1
Hist1h2bb	0.917051361559624	0.00432043017049266	0	0	1
Aldh5a1	0.917051361559624	0.003561460398215	0	0	1
Gm11361	0.917051361559624	0.00328905932471747	0	0	1
Gm40841	0.917051361559624	0.00479531093987536	0	0	1
Sox4	0.917051361559624	0.00293160525866835	0	0	1
Hus1b	0.917051361559624	0.00252379088773428	0	0	1
Foxq1	0.917051361559624	0.00217466589139628	0	0	1
Rpp40	0.917051361559624	0.00178953566577699	0	0	1
Mak	0.917051361559624	0.00161989619665095	0	0	1
Diras2	0.917051361559624	0.00342501190512361	0	0	1
Klhl3	0.917051361559624	0.00217310796868084	0	0	1
4933433G19Rik	0.917051361559624	0.00143165365019122	0	0	1
Gm28557	0.917051361559624	0.0014109074970667	0	0	1
Zfp457	0.917051361559624	0.00358078901476518	0	0	1
Slc6a19	0.917051361559624	0.0027491400436486	0	0	1
E430024I08Rik	0.917051361559624	0.0019146393731727	0	0	1
3110006O06Rik	0.917051361559624	0.00137397783677574	0	0	1
Fam169a	0.917051361559624	0.00410521305532095	0	0	1
Mrps27	0.917051361559624	0.00145048593714426	0	0	1
Naip1	0.917051361559624	0.0016716198313266	0	0	1
Cenph	0.917051361559624	0.00158818511836823	0	0	1
Sgtb	0.917051361559624	0.00275530354340628	0	0	1
2610204G07Rik	0.917051361559624	0.00462604159652354	0	0	1
Rnf180	0.917051361559624	0.00193947836321743	0	0	1
Gm30054	0.917051361559624	0.00124973209049617	0	0	1
Gm30108	0.917051361559624	0.00136247733948062	0	0	1
Gm7480	0.917051361559624	0.00278241811096702	0	0	1
Zcchc24	0.917051361559624	0.00117105077013951	0	0	1
Tmem273	0.917051361559624	0.000953549023716498	0	0	1
Gm49201	0.917051361559624	0.00121112749629006	0	0	1
2610528A11Rik	0.917051361559624	0.00223656672742689	0	0	1
Gm49189	0.917051361559624	0.00226337565966406	0	0	1
Cma1	0.917051361559624	0.0034300295988756	0	0	1
Phf11d	0.917051361559624	0.00169096287092656	0	0	1
Xkr6	0.917051361559624	0.00255103777328908	0	0	1
Adamdec1	0.917051361559624	0.00491805020892286	0	0	1
Pcdh17	0.917051361559624	0.00264399767709066	0	0	1
Diaph3	0.917051361559624	0.00102156807644803	0	0	1
Lmo7	0.917051361559624	0.00234057314383429	0	0	1
A330035P11Rik	0.917051361559624	0.00305564079236201	0	0	1
Gm10384	0.917051361559624	0.00254036894921119	0	0	1
Dscc1	0.917051361559624	0.00162040499404805	0	0	1
Mtbp	0.917051361559624	0.0024887958527989	0	0	1
Pvt1	0.917051361559624	0.0021178976605921	0	0	1
Ptk2	0.917051361559624	0.00129977097905004	0	0	1
Gm49066	0.917051361559624	0.0020272525746826	0	0	1
Zfp41	0.917051361559624	0.000956739173712809	0	0	1
Mafa	0.917051361559624	0.00322745680218352	0	0	1
Zfp623	0.917051361559624	0.00386944115682583	0	0	1
Ccdc166	0.917051361559624	0.00117916878141831	0	0	1
Mfsd3	0.917051361559624	0.00421139677748757	0	0	1
Zfp251	0.917051361559624	0.00644823753318413	0	0	1
Commd5	0.917051361559624	0.00520278746292799	0	0	1
Apol7c	0.917051361559624	0.00220781098043085	0	0	1
Apol7e	0.917051361559624	0.00142556927073738	0	0	1
Gm17638	0.917051361559624	0.00141839389216476	0	0	1
Gm49512	0.917051361559624	0.00206230343418047	0	0	1
4930483J18Rik	0.917051361559624	0.00216697087276168	0	0	1
Cenpm	0.917051361559624	0.00451378012520458	0	0	1
Ttll12	0.917051361559624	0.00146891542126011	0	0	1
Prr5	0.917051361559624	0.00167915086936646	0	0	1
Mapk11	0.917051361559624	0.00321562040199693	0	0	1
A130051J06Rik	0.917051361559624	0.00331414954064744	0	0	1
Cacnb3	0.917051361559624	0.00284788302095963	0	0	1
Prpf40b	0.917051361559624	0.00294719218091444	0	0	1
Tns2	0.917051361559624	0.00166875696422453	0	0	1
Gm49504	0.917051361559624	0.00279198488961878	0	0	1
Mettl22	0.917051361559624	0.00100448808370039	0	0	1
Pla2g10	0.917051361559624	0.0017017250406878	0	0	1
Prodh	0.917051361559624	0.00156227539352608	0	0	1
Cyp2ab1	0.917051361559624	0.00402094531966032	0	0	1
Fam131a	0.917051361559624	0.00146254254374038	0	0	1
Tmem41a	0.917051361559624	0.00184843544793746	0	0	1
BC106179	0.917051361559624	0.00161189738681551	0	0	1
Bdh1	0.917051361559624	0.00217103276438834	0	0	1
Adcy5	0.917051361559624	0.00156715779567592	0	0	1
2600002D14Rik	0.917051361559624	0.00415383282080442	0	0	1
Zdhhc23	0.917051361559624	0.00197812365188181	0	0	1
Gcsam	0.917051361559624	0.00380893075079361	0	0	1
Jam2	0.917051361559624	0.00146987840854022	0	0	1
Wrb	0.917051361559624	0.0056607176141748	0	0	1
Sh3bgr	0.917051361559624	0.00209665225675907	0	0	1
3300005D01Rik	0.917051361559624	0.00222573739216376	0	0	1
Unc93a2	0.917051361559624	0.00139629739628477	0	0	1
Ccr6	0.917051361559624	0.00247181586836793	0	0	1
Prkn	0.917051361559624	0.0014158570015233	0	0	1
Slc22a3	0.917051361559624	0.00359546742007762	0	0	1
Gm50254	0.917051361559624	0.00141579812810741	0	0	1
Gm49886	0.917051361559624	0.00549906182949702	0	0	1
Tbc1d22bos	0.917051361559624	0.00428131946801181	0	0	1
1700097N02Rik	0.917051361559624	0.000751931763791148	0	0	1
Gm50103	0.917051361559624	0.00246736199907015	0	0	1
Pglyrp2	0.917051361559624	0.00140965974306181	0	0	1
Zfp811	0.917051361559624	0.00162013416961423	0	0	1
Zfp955a	0.917051361559624	0.00164474847573844	0	0	1
Prrt1	0.917051361559624	0.00270397694348695	0	0	1
Zbtb12	0.917051361559624	0.00379086414195272	0	0	1
Sapcd1	0.917051361559624	0.00246445753125112	0	0	1
Gm17705	0.917051361559624	0.0044987731510701	0	0	1
Tmem151b	0.917051361559624	0.000613040997585096	0	0	1
Gm20540	0.917051361559624	0.00120065131066006	0	0	1
Trip10	0.917051361559624	0.00210458743993464	0	0	1
Gm20703	0.917051361559624	0.00245259434824706	0	0	1
Gm26749	0.917051361559624	0.00214733208276114	0	0	1
Gm30984	0.917051361559624	0.00316319848122237	0	0	1
Gm10184	0.917051361559624	0.00356142499101535	0	0	1
Colec12	0.917051361559624	0.00275043702498955	0	0	1
Klhl14	0.917051361559624	0.00128583595939698	0	0	1
B930094E09Rik	0.917051361559624	0.0021634533102952	0	0	1
Tslp	0.917051361559624	0.00329278250593323	0	0	1
Camk4	0.917051361559624	0.00208061107434375	0	0	1
1700086O06Rik	0.917051361559624	0.0020516008042213	0	0	1
Snx24	0.917051361559624	0.00228075086781756	0	0	1
Synpo	0.917051361559624	0.00140480081165584	0	0	1
Arhgef37	0.917051361559624	0.00184750265247113	0	0	1
Ctif	0.917051361559624	0.00222667498518976	0	0	1
Gm46620	0.917051361559624	0.00104062592195284	0	0	1
Gm36608	0.917051361559624	0.00128438918870765	0	0	1
Gm50203	0.917051361559624	0.00289900196911618	0	0	1
Gm14963	0.917051361559624	0.00277228904903593	0	0	1
Trpt1	0.917051361559624	0.00416126909989926	0	0	1
Gng3	0.917051361559624	0.00254961632693813	0	0	1
Gm50322	0.917051361559624	0.00302349133336658	0	0	1
Gm10143	0.917051361559624	0.00187383527429123	0	0	1
Insl6	0.917051361559624	0.00231530312415825	0	0	1
Lipo3	0.917051361559624	0.00287142643140902	0	0	1
Hectd2os	0.917051361559624	0.00331347164174451	0	0	1
Cc2d2b	0.917051361559624	0.00158370876606314	0	0	1
Sec31b	0.917051361559624	0.00209677910467236	0	0	1
Gm50196	0.917051361559624	0.00153515103422755	0	0	1
Gsto2	0.917051361559624	0.00142918509469731	0	0	1
Gm16299	0.917051361559624	0.00145986863183639	0	0	1
Hspa12a	0.917051361559624	0.00309124372661752	0	0	1
Syp	0.917051361559624	0.00364316469666361	0	0	1
Gm14634	0.917051361559624	0.00145314360081264	0	0	1
Akap17b	0.917051361559624	0.00380357943719514	0	0	1
Tmem255a	0.917051361559624	0.0018902106593748	0	0	1
Gria3	0.917051361559624	0.00319084528300348	0	0	1
Gm14698	0.917051361559624	0.00244905962850572	0	0	1
Pnck	0.917051361559624	0.00226512027529444	0	0	1
Slc6a8	0.917051361559624	0.00431480493682799	0	0	1
Plxnb3	0.917051361559624	0.00225037757880322	0	0	1
Pcyt1b	0.917051361559624	0.00210156317777293	0	0	1
Nlgn3	0.917051361559624	0.00434756041038103	0	0	1
Phka1	0.917051361559624	0.00273460549650743	0	0	1
Armcx6	0.917051361559624	0.000808964632745427	0	0	1
Cdkl5	0.917051361559624	0.00240322851997902	0	0	1
Fancb	0.917051361559624	0.00406833987084243	0	0	1
Uty	0.917051361559624	0.00434922430056887	0	0	1
Gm31812	0.917051361559624	0.00551404309614963	0	0	1
Pask	0.917051361559624	0.00185804504803073	0	0	1
Platr23	0.917051361559624	0.00252809303022557	0	0	1
2810414N06Rik	0.917051361559624	0.000845089917120836	0	0	1
A430110L20Rik	0.917051361559624	0.00145566833075869	0	0	1
Fap	0.917051361559624	0.00254974899587541	0	0	1
Gm17096	0.917051361559624	0.00408743727790503	0	0	1
Fam160a1	0.917051361559624	0.00116740155021366	0	0	1
Guca2a	0.917051361559624	0.00136339920354557	0	0	1
Fam229a	0.917051361559624	0.00292639130427425	0	0	1
Ptpru	0.917051361559624	0.00107526137084051	0	0	1
Lrrd1	0.917051361559624	0.00144360404978379	0	0	1
Gm43113	0.917051361559624	0.00314884193949746	0	0	1
Prdm8	0.917051361559624	0.00205496053241524	0	0	1
4930458D05Rik	0.917051361559624	0.00177589349288631	0	0	1
Gm14508	0.917051361559624	0.00178460641860586	0	0	1
Ankrd61	0.917051361559624	0.00193884341344918	0	0	1
D6Ertd527e	0.917051361559624	0.00258792324334854	0	0	1
Ghrl	0.917051361559624	0.00269908604406472	0	0	1
Gm15856	0.917051361559624	0.00133000393294217	0	0	1
Gm43914	0.917051361559624	0.00172828634885571	0	0	1
Arntl2	0.917051361559624	0.00115237677709834	0	0	1
Erich4	0.917051361559624	0.00131549918038378	0	0	1
Gm34121	0.917051361559624	0.00132397224314634	0	0	1
Gm21269	0.917051361559624	0.00121303461194039	0	0	1
Ucp3	0.917051361559624	0.00282142840679707	0	0	1
Arhgef17	0.917051361559624	0.00183717124174988	0	0	1
Otoa	0.917051361559624	0.000954017010609315	0	0	1
4931415C17Rik	0.917051361559624	0.00489999086282242	0	0	1
Htra4	0.917051361559624	0.00242307399549976	0	0	1
Klkb1	0.917051361559624	0.00148949379428712	0	0	1
Gm39459	0.917051361559624	0.00190578764038914	0	0	1
Gm47121	0.917051361559624	0.00171345486053508	0	0	1
Gm49322	0.917051361559624	0.00241324142483176	0	0	1
Zfp781	0.917051361559624	0.00238394205921209	0	0	1
Gm32552	0.917051361559624	0.00274980075368865	0	0	1
1700016P03Rik	0.917051361559624	0.00170791827427964	0	0	1
Gm11491	0.917051361559624	0.00132548559273123	0	0	1
Cd300c	0.917051361559624	0.00148390599994862	0	0	1
Klhl29	0.917051361559624	0.00145660900351271	0	0	1
2610307P16Rik	0.917051361559624	0.00201869632942393	0	0	1
Gm48295	0.917051361559624	0.00308545495305071	0	0	1
Gm31462	0.917051361559624	0.00325809778716918	0	0	1
Gpr15	0.917051361559624	0.00142136161833172	0	0	1
4933426B08Rik	0.917051361559624	0.00104057983120204	0	0	1
Prr18	0.917051361559624	0.00418591362868493	0	0	1
9330136K24Rik	0.917051361559624	0.00247483992428513	0	0	1
Gm50250	0.917051361559624	0.00475098694703412	0	0	1
Gm17276	0.917051361559624	0.00250267879992218	0	0	1
Gm17133	0.917051361559624	0.00242230796866614	0	0	1
Ppp1r32	0.917051361559624	0.00193967100183998	0	0	1
Scd4	0.917051361559624	0.000975889765973705	0	0	1
AC133103.1	0.917051361559624	0.00231168119156983	0	0	1
Gm20627	0.917051361559624	0.00251668326787185	0	0	1
Gdf3	0.917051361559624	0.00236659992859634	0	0	1
1700030C12Rik	0.917051361559624	0.00217546415151887	0	0	1
Pimreg	0.917051361559624	0.00323131125252557	0	0	1
Ptcra	0.917051361559624	0.00262104866191085	0	0	1
Gm28981	0.917051361559624	0.00222607259132381	0	0	1
Vil1	0.917051361559624	0.00322853532153249	0	0	1
Ugt1a1	0.917051361559624	0.00255076039966875	0	0	1
Marc1	0.917051361559624	0.00269089478167213	0	0	1
Gm38171	0.917051361559624	0.00213328829360677	0	0	1
Gm13657	0.917051361559624	0.00194025714450925	0	0	1
Gm20412	0.917051361559624	0.00344466978072497	0	0	1
Gm16079	0.917051361559624	0.00311315834205025	0	0	1
Gm40264	0.917051361559624	0.00180348289916879	0	0	1
Gpc2	0.917051361559624	0.00261150182995955	0	0	1
Gm17034	0.917051361559624	0.00189444327864857	0	0	1
Lbx2	0.917051361559624	0.00150771485932344	0	0	1
Gm17088	0.917051361559624	0.00180902489252495	0	0	1
1810019N24Rik	0.917051361559624	0.00183808745031129	0	0	1
Gm44949	0.917051361559624	0.00259910726956707	0	0	1
Gm45885	0.917051361559624	0.0016364854356173	0	0	1
Hpx	0.917051361559624	0.00241382839245589	0	0	1
Gm20650	0.917051361559624	0.00234723207336179	0	0	1
Gm15775	0.917051361559624	0.00140778879280225	0	0	1
Gm36435	0.917051361559624	0.00372357848494832	0	0	1
Trcg1	0.917051361559624	0.00269792239291477	0	0	1
Hsf5	0.917051361559624	0.00132776046874586	0	0	1
Smoc1	0.917051361559624	0.00444846490544601	0	0	1
Ighv1-41	0.917051361559624	0.000932349504897485	0	0	1
Gm48682	0.917051361559624	0.00359499893429908	0	0	1
Gm48336	0.917051361559624	0.00242309246492754	0	0	1
BC001981	0.917051361559624	0.00160251725724378	0	0	1
Defb47	0.917051361559624	0.00171666663389191	0	0	1
Gm31282	0.917051361559624	0.00411212558184737	0	0	1
Gm36028	0.917051361559624	0.0019864536485531	0	0	1
E330011O21Rik	0.917051361559624	0.00144699814888159	0	0	1
Pacrg	0.917051361559624	0.00266072323213604	0	0	1
Lhfpl5	0.917051361559624	0.00150061608846554	0	0	1
BC026513	0.917051361559624	0.00272803025460502	0	0	1
Gldc	0.917051361559624	0.00372122900626708	0	0	1
Ace2	0.917051361559624	0.00260892577561759	0	0	1
Arid4a	0.917278301230197	-0.405383198722294	0.266	0.25	1
Hikeshi	0.917632488614723	-0.0936509008613724	0.033	0.036	1
Tbl1x	0.917968866021639	-0.0868154683058638	0.033	0.036	1
Cep120	0.918433090482839	-0.290761889934956	0.082	0.071	1
Ss18l2	0.919262396643557	-0.0323359734037038	0.04	0.036	1
Myh9	0.91942956069309	-0.220027388019106	0.693	0.571	1
Prpf38b	0.919634848854789	-0.204479772281092	0.219	0.214	1
Arid3b	0.91968195600219	-0.0412778348726213	0.068	0.071	1
Ythdf3	0.919744577027959	-0.0779852899470143	0.178	0.179	1
Rpl13a	0.919955575219954	-0.849338015277126	0.639	0.5	1
Clec4d	0.920188864008103	-0.188727139687876	0.801	0.643	1
Nono	0.92037240901906	0.0306548188124937	0.116	0.107	1
Stk10	0.920372987026731	-0.447356273331303	0.185	0.179	1
Ano6	0.920526788005294	0.113902925234335	0.039	0.036	1
Josd1	0.920660408894214	-0.074269252421345	0.033	0.036	1
Stimate	0.921275736471309	-0.27034717359456	0.081	0.071	1
Mroh1	0.9215718702528	0.0613654614296454	0.039	0.036	1
Pebp1	0.921669973458741	-0.0618246190539639	0.033	0.036	1
0610010K14Rik	0.921880868527547	0.0544537667367695	0.039	0.036	1
Phf20	0.921885349025782	-0.000582522144311592	0.033	0.036	1
Mier1	0.921906045249291	-0.0213901790513176	0.237	0.214	1
Srrt	0.922006523183051	-0.0553669084121238	0.033	0.036	1
Uhmk1	0.922100160218158	0.0336427642710978	0.032	0.036	1
Tnpo3	0.922239066794352	-0.284607666671928	0.106	0.107	1
Nadk2	0.922457874669335	-0.17040578191742	0.033	0.036	1
Ndufaf8	0.92267966433332	-0.057510410413684	0.033	0.036	1
Atp6v1h	0.922846549173166	-0.25012572164317	0.206	0.179	1
Suz12	0.922987480937123	-0.0555365364826871	0.105	0.107	1
Klhl24	0.924221060374601	-0.343076722601161	0.329	0.286	1
Cbl	0.924390973466936	-0.28579216267581	0.27	0.25	1
Eif4ebp2	0.924391677011719	-0.149720581545451	0.187	0.179	1
Stard3nl	0.925036091472851	-0.0393828796832572	0.033	0.036	1
Brox	0.925135279895811	-0.145851052134604	0.033	0.036	1
Hmox1	0.925207091962252	-0.594158418107016	0.167	0.143	1
Mrps21	0.925230341420333	-0.379957640362851	0.148	0.143	1
Ganab	0.925271463937999	0.0168563131329014	0.033	0.036	1
Rps3	0.925470838882031	-0.491608271901326	0.748	0.571	1
Ahcyl2	0.925610150881937	0.0303776109371438	0.033	0.036	1
Dram2	0.925709478079681	-0.00741889634571943	0.033	0.036	1
Casc3	0.926209886605687	-0.213508551314918	0.069	0.071	1
Med21	0.926402725569053	0.0381386475421414	0.067	0.071	1
Rrm2b	0.926561847269717	-0.383604267573582	0.034	0.036	1
Cd69	0.927170219126051	0.294803405441613	0.099	0.107	1
Ncf4	0.92778568412787	-0.387018809943444	0.431	0.357	1
Rpe	0.928021612342162	0.0419770450080833	0.039	0.036	1
Lpgat1	0.928102493411736	-0.02887762831067	0.04	0.036	1
Dnajc1	0.928483225684854	-0.0767510549986915	0.033	0.036	1
Otulin	0.929036123552286	-0.521099865293333	0.071	0.071	1
Supt4a	0.92934895365461	-0.205754667447497	0.575	0.464	1
Zscan29	0.929375776557411	0.0202220569854115	0.033	0.036	1
Ccnk	0.929838595030183	-0.350694167013234	0.071	0.071	1
Snx14	0.930045623160205	0.0033807211649291	0.077	0.071	1
Cmtr1	0.930045700413508	-0.236296765451443	0.187	0.179	1
Gm9733	0.930286627734998	-0.118986957505485	0.16	0.143	1
Ap1m1	0.93032341658092	-0.0967532078587183	0.107	0.107	1
Nap1l4	0.930391134040036	0.0574079296398857	0.102	0.107	1
Acly	0.930513761153847	0.146258440166414	0.11	0.107	1
Ctnna1	0.931098446916475	0.00473597630608544	0.033	0.036	1
Svip	0.931156089596994	0.00269325745822871	0.039	0.036	1
Klc4	0.931498854853982	-0.102824739846014	0.04	0.036	1
Nap1l1	0.931590302858498	-0.513581067270914	0.124	0.107	1
Nrgn	0.931676141582551	0.370695112209376	0.109	0.107	1
Itpr2	0.932263957005728	-0.426472935870526	0.148	0.143	1
Ndufs7	0.932600817526079	-0.120948668639907	0.118	0.107	1
Tbc1d17	0.933020207936133	-0.0374832578948558	0.04	0.036	1
Dnajc7	0.93352940694145	-0.0137781306948036	0.077	0.071	1
Luc7l	0.933865600022394	-0.0699653905425689	0.034	0.036	1
Trappc9	0.933896109871897	0.0961694956989481	0.038	0.036	1
Ube2s	0.934226104870845	-0.273448044347612	0.274	0.25	1
Mon2	0.934488352518552	-0.434392998162847	0.113	0.107	1
Asna1	0.934875216164272	-0.0835160369936617	0.04	0.036	1
Setd1b	0.934931141502718	-0.169064371680078	0.08	0.071	1
Cbx3	0.935023076360311	-0.011273829914907	0.068	0.071	1
Acadm	0.935163011167864	0.0666352185436694	0.039	0.036	1
Zfp638	0.935503866565164	-0.285168870863534	0.121	0.107	1
Ik	0.935505722874837	-0.278909734265084	0.109	0.107	1
Cep250	0.936249296804606	-0.392148363521219	0.034	0.036	1
Cndp2	0.936523350248125	-0.0145460542868803	0.033	0.036	1
Glipr1	0.936801645798134	-0.184099456224353	0.301	0.286	1
Atp5c1	0.936915567449229	-0.305180300370101	0.206	0.179	1
Ccndbp1	0.936978199909323	-0.217103435405988	0.12	0.107	1
Dcp2	0.937133130528914	0.0618575417328829	0.033	0.036	1
Ndufs2	0.937164903438911	-0.0103400359752752	0.077	0.071	1
Slc3a2	0.937177378737903	-0.225978334881809	0.229	0.214	1
Nav2	0.938568856151677	-0.257810814328893	0.034	0.036	1
Tnfaip8	0.93862827171859	-0.165530718301327	0.222	0.214	1
Lst1	0.93895857893684	-0.412488863823349	0.553	0.429	1
Ctdsp2	0.939031896712947	0.11962403086626	0.185	0.179	1
Abcf1	0.939061182548991	-0.112440115389247	0.07	0.071	1
Pdlim7	0.939650631162939	-0.240853307795248	0.15	0.143	1
Zfp703	0.939897906126426	-0.496040458897025	0.034	0.036	1
Mctp1	0.940276653934836	-0.144650811220872	0.07	0.071	1
Elf1	0.940309352921611	-0.138715409554745	0.23	0.214	1
Znfx1	0.940889494409116	-0.290944950706299	0.034	0.036	1
Naga	0.941551910063145	-0.174376215234884	0.034	0.036	1
Sdha	0.941674326142679	-0.331942307691905	0.11	0.107	1
Manbal	0.941806739276634	-0.229546312069422	0.04	0.036	1
Josd2	0.94188708270974	-0.00197996350814028	0.033	0.036	1
Tmem128	0.942311258055199	-0.156303222962231	0.108	0.107	1
Prdm14	0.942364730578359	0.000734007514105947	0	0	1
Tmem14a	0.942364730578359	0.00184601003291074	0	0	1
Sema4c	0.942364730578359	0.000243517358839226	0	0	1
Poglut2	0.942364730578359	0.000925365162157551	0	0	1
