Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tmx3	0.872185919175311	0.0329813541053414	0.05	0.053	1
Plekhf2	0.872216731099586	0.1475123644376	0.054	0.053	1
Saraf	0.872374291704948	0.103755920974669	0.391	0.425	1
Strap	0.872388688269238	0.187467872073386	0.124	0.126	1
Fbxl12	0.872545660308406	0.167417623129978	0.104	0.105	1
Klhl2	0.872595823277766	0.0327837963943927	0.035	0.032	1
Trim11	0.872595823277766	0.0191793184153544	0.035	0.032	1
Uxt	0.872595823277766	0.0273907629141664	0.035	0.032	1
Arfgap1	0.872952081817046	0.0699306766606967	0.045	0.048	1
Tbk1	0.872991380406974	-0.00328905756447712	0.05	0.053	1
Tfdp1	0.873262018896667	-0.0569673535628776	0.015	0.013	1
Nfyb	0.873414177843939	0.030095977141271	0.064	0.069	1
Foxo4	0.873441156943006	-0.0209520580752232	0.02	0.022	1
Dgkz	0.873478737657403	0.00509733882697777	0.035	0.037	1
Psmb3	0.873861513660371	0.128760531136901	0.213	0.217	1
Ppox	0.873884393866202	-0.0193526181317668	0.02	0.018	1
Pde1b	0.873884393866202	-0.0372615715519684	0.02	0.018	1
Nans	0.874127403478604	0.0255217826800249	0.064	0.069	1
Soat1	0.874269556636415	0.0230844365183489	0.02	0.022	1
Actr8	0.874269556636415	-0.0156195347238567	0.02	0.022	1
Rpgrip1	0.874269556636415	-0.00177315921819224	0.02	0.022	1
Ssna1	0.874637455946757	0.120170743616082	0.079	0.085	1
Ppp6r2	0.874697445389249	0.0276528631589492	0.025	0.023	1
Asxl1	0.874744154534892	-0.00862476035640292	0.064	0.061	1
Slc48a1	0.874838585270324	0.0874917165531375	0.03	0.032	1
Pcm1	0.87487415074204	0.0975979445461881	0.099	0.099	1
Rpf1	0.875017711511593	0.186631663536281	0.099	0.1	1
Polr2m	0.875086598808699	0.0947815495400568	0.168	0.183	1
Tsga10	0.875098094164672	-0.00877820334411303	0.02	0.022	1
Coq10a	0.875098094164672	-0.00226933886092345	0.02	0.022	1
Birc6	0.875494971522399	0.085122419492667	0.188	0.191	1
Otud6b	0.875664925664169	-0.00782565798469456	0.02	0.018	1
Tmc6	0.875831477403302	0.0150373753454423	0.054	0.058	1
Zdhhc4	0.875858929541493	0.0989357969791614	0.03	0.032	1
Necap2	0.876104795727911	0.0971649153759981	0.089	0.088	1
Gfod1	0.876133179272497	0.0755162723618246	0.099	0.097	1
Vps50	0.876285777665935	-0.0327816968371196	0.025	0.023	1
Ggh	0.876519135956919	-0.0201031353838694	0.04	0.042	1
Snd1	0.87653773977894	-0.0405280573635018	0.045	0.047	1
Hltf	0.876618114120199	0.0549737158496805	0.035	0.032	1
Zdhhc21	0.876618114120199	0.026799411169182	0.035	0.032	1
5830428M24Rik	0.876618114120199	-0.0141447535782874	0.035	0.032	1
Fam207a	0.876722416305057	0.0556494420370155	0.074	0.079	1
Gins4	0.876951414050121	-0.0166503363511196	0.03	0.028	1
Tmed5	0.877015980158882	-0.00389228665753882	0.208	0.22	1
Tpm3	0.877396062343058	0.0861982161863919	0.485	0.529	1
Pias3	0.877584524824876	0.0126296332950423	0.02	0.022	1
Eprs	0.877690758761425	0.207349193673019	0.158	0.165	1
Arrb1	0.877779507375118	0.13184095544596	0.05	0.048	1
Mrps34	0.877779509761487	0.165031854440588	0.05	0.048	1
Ppm1g	0.877900339700943	0.30526081482971	0.163	0.168	1
Gtf2b	0.878017840132274	0.0983574582521414	0.139	0.14	1
Pphln1	0.878413604756631	0.00845928150185496	0.02	0.022	1
Vps8	0.878413604756631	-0.00661903854739987	0.02	0.022	1
Rps2	0.878719357105204	0.00879941339771806	0.752	0.767	1
Man1a2	0.8787377689308	0.111879053774333	0.084	0.083	1
Prr14	0.878902049549014	-0.00189907093980896	0.05	0.053	1
Gorasp2	0.878984301916457	0.0217346086425022	0.069	0.073	1
Ifnar2	0.879050164511346	0.0524111007711578	0.094	0.093	1
Dnmt3b	0.879242818053055	0.0282906099401299	0.02	0.022	1
Isg15	0.879242818053055	-0.00222699935784398	0.02	0.022	1
Psma5	0.879351657795645	-0.00339650918560053	0.094	0.099	1
Klra1	0.879380110219829	-0.0534281679799075	0.045	0.047	1
Dnajb12	0.879601958276655	0.0584323247141299	0.03	0.032	1
Cpt1a	0.879704945917476	0.0611005908464262	0.045	0.048	1
Ccng1	0.880114246449869	-0.0118210264753877	0.04	0.042	1
Mapk8ip3	0.880517495890831	-0.0350923740591616	0.045	0.047	1
Capzb	0.880544661142513	-0.0440452420625905	0.446	0.458	1
Med8	0.881443144085666	-0.053848496547514	0.059	0.063	1
Zfp871	0.881483814179431	0.117341353487271	0.163	0.166	1
Zfp524	0.881731249174543	0.029365881434522	0.02	0.022	1
Nono	0.881960535997144	0.0454087770158387	0.193	0.196	1
Deaf1	0.882560986971671	0.0228242297757718	0.02	0.022	1
Setbp1	0.882692895266083	-0.0738896541872787	0.084	0.088	1
Orc4	0.882799586008505	0.120040668587344	0.05	0.048	1
Arntl	0.88301594748339	0.064658718747964	0.035	0.037	1
Wdfy1	0.883174555516751	0.175251125604901	0.079	0.078	1
Cct8	0.883319327054482	0.00650129480615269	0.139	0.147	1
Trim12c	0.883475490209844	-0.00662012025832187	0.03	0.028	1
Bin1	0.883761733923367	0.0931572392199396	0.158	0.161	1
Iqgap2	0.884316534426539	0.178228288600899	0.109	0.111	1
Vapa	0.884584159254263	0.134313387931893	0.208	0.23	1
N4bp2	0.884611597334731	-0.00516673554632691	0.04	0.042	1
Gps1	0.884672160041919	-0.030572770596119	0.035	0.032	1
Dync1i2	0.885001218989655	0.0134864905232973	0.109	0.106	1
Zfp955b	0.885050965106229	0.0409163059971768	0.02	0.022	1
Snx20	0.885450771116571	0.140237442189015	0.084	0.083	1
Snrnp27	0.885746563162987	0.0550590858793495	0.064	0.063	1
Ctss	0.885758391294153	0.131721314537539	0.054	0.059	1
S100a1	0.885896069686931	0.0752684042754312	0.05	0.053	1
Atg2a	0.885903422849083	0.0462008319858911	0.069	0.073	1
Papolg	0.886198857061983	0.0547502288211706	0.035	0.037	1
Arfrp1	0.886582878300358	0.143343618928139	0.089	0.095	1
Riok2	0.886621804066129	-0.0447253467460325	0.025	0.023	1
Batf	0.886711591253567	0.0635686882366923	0.02	0.022	1
Setd2	0.88693928351623	0.240951110330932	0.267	0.296	1
Rinl	0.887171752104691	0.118425374528295	0.163	0.178	1
Mrpl15	0.887187545249343	-0.0181600338059493	0.069	0.066	1
Mcm3	0.887472542125198	0.0681538370911606	0.035	0.037	1
Map4k5	0.887542088880735	0.0492154845265605	0.02	0.022	1
Sra1	0.887786353826433	0.0990587517846118	0.089	0.087	1
Zer1	0.887824378441431	0.130272315202218	0.05	0.048	1
Brk1	0.887926905937408	0.076738593541938	0.238	0.241	1
Rnaseh2c	0.888037258892681	0.0391660299226788	0.149	0.158	1
Mphosph8	0.888049892090821	0.0375739421747034	0.05	0.053	1
Ip6k2	0.888372710000079	0.023286712593895	0.02	0.022	1
Eif3j1	0.888408276823577	0.100152555853001	0.134	0.136	1
Sec24b	0.888588477512378	0.0508517302337423	0.05	0.053	1
Mcm6	0.888757975318931	0.0112328911071002	0.144	0.152	1
Fbxo31	0.889009843857625	-0.0692190186329977	0.025	0.023	1
Mthfd2	0.889203453711599	0.0967465074652315	0.02	0.022	1
Timm9	0.889525965099752	-0.0321687316728305	0.025	0.026	1
Gle1	0.889616571708249	0.0642808828170208	0.104	0.111	1
C1qbp	0.889739151907774	0.190669731838428	0.059	0.065	1
Arid4b	0.889932345678835	0.092211977263736	0.243	0.261	1
Dapp1	0.890002993738244	0.148619885119296	0.079	0.084	1
Zfp938	0.890034319114892	0.0663705737122185	0.02	0.022	1
Eloa	0.890126821990088	0.102083510144787	0.074	0.078	1
Supt4a	0.890291808775739	0.0851384420483088	0.411	0.467	1
Ccnl1	0.890472073142422	-0.0864421206489321	0.559	0.561	1
Slc35b4	0.890865305309156	0.0948397454491749	0.02	0.022	1
Lncpint	0.891803773820288	-0.111425470642861	0.173	0.177	1
Mosmo	0.892358117571494	0.147242564876289	0.119	0.12	1
B4galt5	0.892388950425228	0.0275950530950995	0.084	0.083	1
Rheb	0.892428840137783	0.216201922087643	0.168	0.188	1
Slc50a1	0.892465141709874	0.0411915104195346	0.134	0.134	1
Pgs1	0.892570144990284	0.155473885926707	0.035	0.037	1
Pik3ap1	0.89318807364041	0.104087037419798	0.134	0.132	1
Atf7	0.893316907940229	0.0564196472815245	0.04	0.042	1
Dennd1c	0.89332037934404	-0.00199893483750557	0.114	0.111	1
Ing4	0.89391511209141	-0.0163593173168221	0.109	0.113	1
Hexa	0.893959949700388	0.0412706105841478	0.059	0.058	1
Pdcd6ip	0.894115224738371	0.0273124517628691	0.233	0.248	1
Mrpl43	0.894380831140787	0.0328387938915707	0.114	0.12	1
Gmppb	0.894482902610536	0.0870075861210945	0.035	0.037	1
Mindy2	0.894671593110997	-0.0672829664846569	0.05	0.052	1
Prps2	0.895119647478586	-0.000378022640341369	0.04	0.042	1
Otud5	0.895209236442426	0.126448947149814	0.074	0.079	1
Thy1	0.895321848866907	0.125266156296559	0.084	0.089	1
Grsf1	0.8955436273692	-0.0180385823721887	0.025	0.026	1
Arcn1	0.895589878108572	0.066811904273427	0.158	0.159	1
Dcp2	0.895649612133283	0.0637486644837448	0.05	0.048	1
Gse1	0.895717070117119	0.186364782212941	0.188	0.2	1
Gars	0.895759632004316	0.00947203881201991	0.05	0.052	1
Gar1	0.896403622207635	0.0994624446732415	0.05	0.053	1
Phf14	0.896414629095491	0.096088362646653	0.119	0.119	1
Tbl1x	0.896425761939985	-0.0250105448244554	0.094	0.097	1
Pak1ip1	0.896856125038335	0.190877940362031	0.129	0.141	1
Rpl21	0.897096501674949	0.023669451596696	0.842	0.85	1
Tpp1	0.897106334395722	0.011618341740408	0.059	0.063	1
Bcas3	0.897207248300004	0.251380373568323	0.035	0.034	1
Myo18a	0.897524141408545	0.0650131688620076	0.04	0.042	1
Med22	0.897801820236168	0.00725733127879979	0.025	0.026	1
Pmpcb	0.897801820236168	0.00327062741623774	0.025	0.026	1
Tbc1d5	0.897887292049424	0.130538168508071	0.05	0.048	1
Zbtb24	0.898021830106686	0.0663160643821603	0.05	0.053	1
Sh3bgrl	0.898036008572296	0.0496152543063382	0.054	0.058	1
Hddc2	0.898554736080952	0.0253090407349225	0.025	0.026	1
Ncoa1	0.898842022031734	0.0280018356366252	0.069	0.073	1
Mrpl34	0.899098313478084	-0.0512352871230423	0.064	0.061	1
Fam122a	0.899100889673726	0.0835895902444331	0.074	0.078	1
Tbc1d9b	0.899307743253262	0.009743417106513	0.025	0.026	1
Kmt5a	0.899348598036015	0.0446027095082784	0.094	0.1	1
Stimate	0.899373210852005	-0.0629037364705156	0.01	0.011	1
Nup153	0.899915698326074	0.215606783910292	0.149	0.16	1
Nlk	0.899947274555811	0.217519960407462	0.05	0.049	1
Dhx40	0.900118615350973	0.0265208198874802	0.059	0.058	1
Acsl5	0.90020769997371	-0.0688217374529935	0.064	0.066	1
Tmpo	0.900326812139034	-0.0210492016544822	0.084	0.082	1
R3hdm2	0.900448139695901	0.0160913364226734	0.079	0.077	1
Hmgb2	0.900674224295488	-0.0052562247417014	0.421	0.466	1
Mrpl16	0.900685536686545	0.147481393738097	0.05	0.048	1
Plxnc1	0.900814028897835	0.0196446744142512	0.025	0.026	1
Dnmt3a	0.901188549764331	0.0833424262545108	0.045	0.043	1
Cnot2	0.901456193719654	0.231264970176612	0.084	0.085	1
Rnf220	0.90182869776316	0.159344401963121	0.094	0.095	1
Ube3b	0.902320671802201	0.0213238114818056	0.025	0.026	1
Pih1d1	0.902335931517686	0.0475622095571571	0.04	0.042	1
Tut7	0.90236697820884	0.0671355023329872	0.332	0.355	1
Zfp809	0.90288616990989	-0.0368412533159574	0.01	0.011	1
Dock4	0.90288616990989	-0.0404266196879777	0.01	0.011	1
Rwdd4a	0.903074125548349	0.00231882480914372	0.025	0.026	1
Mcm2	0.903144916203981	-0.0712550161011311	0.035	0.036	1
Guk1	0.903245952552647	0.079045346102769	0.079	0.078	1
Trappc4	0.9033209863951	0.0582898358442487	0.134	0.135	1
Arrb2	0.903355037474319	0.167844520724897	0.173	0.179	1
Ppm1d	0.903889612589375	0.133976631025683	0.04	0.039	1
Pa2g4	0.903990961839888	0.187904804326359	0.099	0.1	1
Prim2	0.904057582374629	-0.0380415962379327	0.01	0.011	1
Ccdc130	0.904057582374629	-0.035559724272735	0.01	0.011	1
Ggt5	0.904057582374629	-0.0492519034349033	0.01	0.011	1
Zkscan3	0.904132476025761	0.113966577411555	0.045	0.043	1
Dr1	0.904605145026673	0.0459564359878994	0.05	0.048	1
Sccpdh	0.905229203688821	-0.0240575370203511	0.01	0.011	1
Dnaja3	0.905229203688821	-0.024919294329238	0.01	0.011	1
Slc15a2	0.905229203688821	-0.0331475593521082	0.01	0.011	1
Clcn7	0.905229203688821	-0.0194313422537094	0.01	0.011	1
Nol6	0.905509009224605	-0.0495981441886914	0.03	0.031	1
Tbck	0.906088806814616	-0.00472086009327091	0.025	0.026	1
Dusp28	0.90640103132645	-0.0272802968575564	0.01	0.011	1
Mon1b	0.90640103132645	-0.0430519764675054	0.01	0.011	1
Gm30054	0.90640103132645	-0.0260192327241683	0.01	0.011	1
Apex2	0.90640103132645	-0.0171736919520916	0.01	0.011	1
Rap2a	0.906428581620809	0.135699665255598	0.064	0.064	1
Slc25a33	0.906549199165571	0.114114018353978	0.04	0.042	1
Lair1	0.906897315289633	-0.0701188185780879	0.03	0.031	1
Bri3	0.907456688243402	0.035133176821037	0.307	0.321	1
Phf13	0.90757306276015	-0.0208422266046853	0.01	0.011	1
Dgkq	0.90757306276015	-0.0213300495445715	0.01	0.011	1
Mtr	0.90757306276015	-0.00421763508063271	0.01	0.011	1
Ccdc22	0.90757306276015	-0.0423802843823681	0.01	0.011	1
Def6	0.907837564392452	0.0749063349510461	0.173	0.178	1
Tcf20	0.907883375254336	0.0493257572807885	0.045	0.047	1
Arhgap15	0.90811522395796	0.193738743758764	0.158	0.173	1
Fbxw11	0.90825618167423	0.0445974987217912	0.045	0.043	1
Trim28	0.908659433990485	0.128630006316016	0.074	0.073	1
Pdhx	0.908745295461226	-0.0313115719324647	0.01	0.011	1
Mad2l1	0.908745295461226	-0.00981953654759732	0.01	0.011	1
A930006K02Rik	0.908745295461226	-0.00970503468407444	0.01	0.011	1
R3hcc1l	0.908876185123021	0.169715233630313	0.04	0.039	1
Carhsp1	0.908889665733359	0.119679123689629	0.074	0.073	1
Zmym1	0.908980306533499	-0.0217951799951803	0.03	0.031	1
Cd55	0.909026227281018	0.00794477013863887	0.045	0.047	1
Retreg2	0.909308743411531	0.0760226877875562	0.069	0.069	1
Lsm5	0.909761208015249	0.194758427928393	0.158	0.167	1
Cpsf6	0.909802254240266	0.140688715870156	0.094	0.101	1
Insig2	0.909917726899667	0.00980032230277363	0.01	0.011	1
Zfand1	0.909917726899667	0.0104344696775827	0.01	0.011	1
Zfp267	0.909917726899667	-0.0181232561370672	0.01	0.011	1
Dhfr	0.909917726899667	0.0541087771058909	0.01	0.011	1
Hgs	0.910169267615045	-0.0178707967406529	0.045	0.047	1
Rp9	0.910573226128852	0.111538004871442	0.218	0.22	1
Gyg	0.910613702693316	0.0423292107017438	0.045	0.043	1
Ndst1	0.911063923734005	0.0161758086462214	0.03	0.031	1
Hs6st1	0.911090354544164	-0.0161205070322141	0.01	0.011	1
Apip	0.911090354544164	0.012148579017357	0.01	0.011	1
Tmem176b	0.911090354544164	0.0109592762388599	0.01	0.011	1
Zfp90	0.911090354544164	0.0257778366484835	0.01	0.011	1
Kremen1	0.911090354544164	-0.020933186444779	0.01	0.011	1
Tbkbp1	0.911090354544164	-0.00281877282966761	0.01	0.011	1
Lmbrd2	0.911090354544164	-0.0292496477150692	0.01	0.011	1
Cd86	0.911090354544164	0.00416302430028405	0.01	0.011	1
Traf3	0.911792761608537	0.014544885212025	0.045	0.043	1
Elmsan1	0.911896623937909	0.22718652640589	0.188	0.2	1
Med6	0.911994633521526	0.0855529575080403	0.04	0.039	1
Isca1	0.912055161603966	0.0694759918614705	0.084	0.089	1
Cast	0.912153838043437	0.0742651645687129	0.223	0.233	1
Hlx	0.912263175862126	0.00492876462290422	0.01	0.011	1
Pank4	0.912263175862126	0.0170876291020767	0.01	0.011	1
Kcnc1	0.912263175862126	-3.92689928514905e-05	0.01	0.011	1
Tom1l2	0.912263175862126	0.00726862179387666	0.01	0.011	1
Igfbp4	0.912263175862126	0.00599395301953647	0.01	0.011	1
Pou5f2	0.912263175862126	0.00160508403751476	0.01	0.011	1
D17H6S53E	0.912263175862126	0.0488173078226174	0.01	0.011	1
Map4k3	0.912263175862126	-0.0239542163755193	0.01	0.011	1
Fam199x	0.912263175862126	0.0220426523772486	0.01	0.011	1
Nol7	0.912399691224043	0.116254024157447	0.203	0.214	1
Actr10	0.912428980790793	0.0694042729442046	0.099	0.099	1
Ppat	0.912453342605521	0.00279435454104898	0.03	0.031	1
Clk2	0.912455903821277	0.0710215220783401	0.045	0.047	1
AI506816	0.912660287793251	0.0845564847350866	0.158	0.167	1
Ppib	0.912774315164025	0.0239087742330524	0.386	0.414	1
Kdm5c	0.912874106560336	0.0484146916363635	0.069	0.069	1
Ap3m1	0.912876723725386	0.0910654336126064	0.025	0.026	1
Bdp1	0.913325868869742	0.0659586326514795	0.089	0.094	1
Abcc5	0.913436188319697	0.0214928396859315	0.01	0.011	1
Rpp21	0.913458394356169	0.0374954655706038	0.094	0.099	1
Larp1b	0.913561710453584	0.0531385460045079	0.045	0.043	1
Rnf169	0.913631338437276	0.0281644385499685	0.025	0.026	1
Gcc2	0.914057564913194	0.0577876469930874	0.059	0.063	1
Serf2	0.914119492660576	0.0368848723592761	0.738	0.726	1
Dcaf10	0.91415145568129	0.0537744649386034	0.045	0.043	1
Tsfm	0.914386031020326	0.075094664915702	0.025	0.026	1
Med31	0.914386031020326	0.0839589459682689	0.025	0.026	1
4931406C07Rik	0.914609382057156	0.0148882734577859	0.01	0.011	1
Sh3tc1	0.91460938938177	0.0314615086185649	0.01	0.011	1
Gpatch1	0.91460938938177	0.0354788006526487	0.01	0.011	1
Specc1	0.91460938938177	0.0150885300647812	0.01	0.011	1
Ndufa9	0.914710211454584	0.18374270720152	0.079	0.081	1
Mkrn1	0.915079811230939	0.0509221401254278	0.267	0.288	1
Ss18l2	0.915131949443574	0.0775331731341377	0.054	0.058	1
Ralgapa2	0.915248413025343	-0.00261595350321087	0.074	0.077	1
Cct6a	0.915260502181541	0.0526273163376687	0.124	0.13	1
Pet100	0.915281396835137	0.0838647915870792	0.064	0.064	1
Mfap1a	0.915516472706444	0.0746057093127841	0.069	0.073	1
Serinc1	0.915728145306589	0.140826758276987	0.213	0.229	1
Elp6	0.915782776512007	0.026115217189982	0.01	0.011	1
Lage3	0.915816511974524	0.0386868146483402	0.05	0.048	1
Ttc17	0.915928051642916	-0.00435153621322631	0.03	0.031	1
BC003965	0.915928051642916	0.0160161294206485	0.03	0.031	1
Ppp5c	0.916461920868447	0.0191381349866678	0.04	0.041	1
Mylpf	0.916956347172852	0.054048712133905	0.01	0.011	1
Slc39a14	0.916956347172852	0.0183984956208679	0.01	0.011	1
Stag2	0.917101604665894	0.0103014126713903	0.099	0.097	1
Trim59	0.917318388931134	-0.00258570145917086	0.03	0.031	1
Nup62	0.917318388931134	-0.00215638878338215	0.03	0.031	1
Fem1a	0.9173900174795	-0.0316770704662683	0.035	0.036	1
Zfp748	0.918130098825552	0.0803038078884081	0.01	0.011	1
Syk	0.918231323859121	0.132886708720262	0.134	0.143	1
Uhrf2	0.918292016349877	0.1413215651649	0.119	0.122	1
Timm17b	0.918299367680974	0.123697530717966	0.069	0.073	1
Mob1b	0.918464519888628	0.136623635619314	0.079	0.079	1
Zfp672	0.918547603726573	0.234959694864473	0.05	0.049	1
AY036118	0.918665652466047	0.203986210651729	0.287	0.306	1
Zbtb43	0.919282647493722	0.118312735244119	0.054	0.058	1
Mex3b	0.919304028930167	0.0797973738463997	0.01	0.011	1
Echdc1	0.919304028930167	0.0678838918343298	0.01	0.011	1
Ahctf1	0.919659019564013	0.0450008110679454	0.069	0.072	1
Rpl38	0.919745412439647	0.0653881698967149	0.817	0.854	1
Pdlim7	0.919814338491892	0.0747093247580033	0.035	0.034	1
Acin1	0.919975021763323	-0.029556052312536	0.307	0.324	1
Psma4	0.920176698634417	0.083485481535668	0.134	0.141	1
Hcfc1	0.920410689006908	0.180529287338087	0.04	0.042	1
Fbxw8	0.92042629398508	0.13457399819106	0.025	0.026	1
Lman2	0.920872956253559	0.0670826418781703	0.139	0.143	1
Yipf6	0.921013942334441	0.0915178274321832	0.04	0.042	1
Phf2	0.921110551533725	-0.0835973404377278	0.045	0.046	1
Tmem199	0.921171512135653	-0.0517793870937979	0.015	0.016	1
Clcn3	0.92123048808157	0.111853005886388	0.332	0.347	1
Nrros	0.921279848370684	0.00774211198208807	0.035	0.036	1
Camsap2	0.921490901365524	0.0653112105115231	0.03	0.031	1
Ap4s1	0.921799733945366	0.122879484560236	0.054	0.054	1
Msl2	0.922223446800858	0.000454509326610952	0.094	0.097	1
Mtpap	0.922913124362769	0.08041013640564	0.064	0.064	1
Snhg1	0.922938672632986	0.0856110335352005	0.233	0.243	1
Ncf1	0.923123834831477	-0.069560850980064	0.015	0.016	1
Myh9	0.923218771236075	0.0296176127050822	0.564	0.581	1
Plekhm2	0.923309940507664	0.0889728006766914	0.03	0.029	1
Pdcl3	0.923315812752641	-0.0102533039657596	0.069	0.067	1
Rspry1	0.923565332611257	0.0503536569261231	0.05	0.052	1
Uba5	0.923565332611257	0.0205198382252433	0.05	0.052	1
Nubp2	0.92392832106804	0.125828521781519	0.054	0.054	1
Vac14	0.924273784531319	0.0220856344642686	0.03	0.031	1
Drg2	0.924273784531319	0.0410619603480955	0.03	0.031	1
Smurf1	0.924481500129721	0.0507980063413756	0.04	0.039	1
Rbis	0.924609411220507	0.108281418521196	0.109	0.11	1
Llph	0.924735850948939	0.0894746343411468	0.243	0.262	1
Gnpda1	0.924745810328699	0.0487095562337982	0.03	0.029	1
Kpna3	0.924992821906231	0.167357623852807	0.054	0.054	1
Adcy7	0.925050116053522	0.0561633940319309	0.079	0.083	1
Rnf114	0.925260223015466	0.0124952171305421	0.124	0.123	1
Chpf	0.925955856174602	0.0527558356757325	0.045	0.043	1
Tbc1d10c	0.926380837969982	0.0720907287347854	0.163	0.167	1
Cenpc1	0.926540989530188	0.0451655772351268	0.03	0.029	1
Sf3b2	0.926661558325767	0.131394008834726	0.332	0.363	1
Ecpas	0.926797124662512	0.0804982559302561	0.059	0.063	1
Pfdn1	0.926803470675264	0.0570910222669843	0.079	0.083	1
Tspan32	0.927187730608154	0.0486561638846366	0.129	0.135	1
Dgkd	0.927218696854735	0.0111581850897771	0.114	0.118	1
Zcchc8	0.927606248328725	0.0736082783199208	0.04	0.039	1
Usp32	0.927606248328725	0.0484276456530773	0.04	0.039	1
Casp3	0.928279389358849	0.150079473364205	0.069	0.073	1
Gnb1	0.928638490023871	0.0961226426431883	0.292	0.306	1
1110059G10Rik	0.928893641728683	0.121577018762034	0.089	0.09	1
Rbak	0.928983535613239	-0.0331166478365977	0.015	0.016	1
Aasdhppt	0.929054872438965	0.106575586930718	0.03	0.029	1
Senp5	0.929054872438965	0.0649026699540433	0.03	0.029	1
Tbc1d2b	0.929072952461944	0.107188010185236	0.064	0.064	1
Pknox1	0.929627487049814	0.0829495140302231	0.045	0.047	1
Gcn1	0.929653426459091	0.110555953294419	0.079	0.083	1
Rnf6	0.929712510666751	0.0642389826627711	0.124	0.124	1
Trpm7	0.929859329741215	0.102960024486922	0.109	0.113	1
Gid8	0.92994792727181	0.135613375215562	0.025	0.024	1
Ccdc91	0.92996053556681	-0.030208544084356	0.015	0.016	1
Swt1	0.930048248782028	0.0946665847332496	0.079	0.079	1
Fam174a	0.930135031060784	0.00164915291241813	0.05	0.048	1
Ahsa2	0.930476575024088	0.0598320611472325	0.035	0.034	1
Lsm7	0.930547777855818	0.099169815864188	0.059	0.063	1
Rmnd1	0.930937641089091	-0.0652846959642674	0.015	0.016	1
Adrb1	0.930937641089091	-0.0298320665468018	0.015	0.016	1
Ptges3	0.931832423443657	0.305448519088114	0.188	0.202	1
Prr5	0.931914850714766	-0.0253164691186226	0.015	0.016	1
Tmed9	0.932220327816965	0.142001512011246	0.292	0.314	1
Pptc7	0.93224868440104	-0.0715261556867529	0.05	0.051	1
Rab5if	0.93249324685641	0.116718341975893	0.198	0.212	1
Xpa	0.932723613426033	0.110788445150252	0.079	0.079	1
Ube2h	0.932736025525784	0.0717092260834036	0.178	0.182	1
Pspc1	0.933049074965074	0.0738988555206627	0.059	0.063	1
Zfyve28	0.933712319102829	0.133853907349974	0.02	0.019	1
Ccny	0.93379849402609	0.0310054334673874	0.109	0.108	1
Nagk	0.933869576412683	-0.0251971121164862	0.015	0.016	1
Tirap	0.933869576412683	-0.0246679824561518	0.015	0.016	1
Sec63	0.933930370318442	0.148499878475366	0.109	0.111	1
Rabl6	0.934484558141198	0.0152740985950628	0.04	0.039	1
Zhx2	0.934659587853656	0.0614231157939605	0.025	0.024	1
Trir	0.934888391285434	0.0607984973081592	0.213	0.227	1
Vps53	0.934908485950334	0.000308175889863427	0.035	0.036	1
Morf4l2	0.934915292012859	0.0174654025742783	0.064	0.066	1
Ptcd3	0.935522328528033	0.0428685141160849	0.03	0.029	1
Tada2b	0.935557976738132	0.097157831965164	0.035	0.036	1
Rpl10	0.935645820843511	0.0230017868692913	0.837	0.846	1
Edem1	0.935650825832252	-0.0547856987646463	0.054	0.055	1
Mkln1	0.935751334737496	-0.062720060554037	0.158	0.162	1
Tmem63a	0.935882736562788	0.0370380920545516	0.035	0.036	1
Clptm1l	0.936526102099371	0.0666959916078207	0.099	0.103	1
Ctdsp2	0.936583993330172	0.105863324944577	0.089	0.089	1
Tbc1d15	0.936652605444935	0.0762489279423265	0.119	0.125	1
Polk	0.936802409075381	-0.0254915487884067	0.015	0.016	1
Epg5	0.936802409075381	-0.0118916790295608	0.015	0.016	1
5530601H04Rik	0.937016283361236	0.0794193723276135	0.025	0.024	1
Bloc1s6	0.937016285775232	0.0522536063477126	0.025	0.024	1
Anp32b	0.937047825019448	0.0519334556147681	0.386	0.414	1
Pomp	0.937209798677364	-0.00860342412151205	0.248	0.255	1
Scaf4	0.937219811282998	-0.0142032982324549	0.04	0.041	1
Rps23	0.937436086036325	0.00950603318461773	0.926	0.953	1
Med15	0.937439773700972	0.213172804413066	0.109	0.112	1
AI847159	0.937780212523869	-0.0157325820995178	0.015	0.016	1
Zfp251	0.937780212523869	-0.00302694155250036	0.015	0.016	1
Zfp292	0.938180209543069	0.114853729236482	0.213	0.227	1
Rrp9	0.938201428336049	0.0851538900478324	0.03	0.031	1
Paip1	0.938398143450375	0.0270065191270546	0.03	0.029	1
Scap	0.93858772560754	0.0596277625829932	0.025	0.024	1
Ebag9	0.938873232880815	0.03388470588736	0.05	0.052	1
Ddost	0.938912371911849	0.0401419556545574	0.089	0.089	1
Snhg20	0.938959453662852	0.0474675600257852	0.045	0.043	1
Tmem131	0.939131059539154	-0.00592460962478841	0.05	0.048	1
Yars	0.93948263019929	0.037741039522782	0.035	0.034	1
Klhl9	0.939664999777602	-0.000431730431556976	0.04	0.041	1
Pigf	0.939736099452046	0.00785453868861066	0.015	0.016	1
Zfp942	0.940107525604184	0.026285063717928	0.054	0.057	1
Orc2	0.940159404636599	0.110250640390135	0.025	0.024	1
Dedd	0.940159404636599	0.0450881223153959	0.025	0.024	1
Prdx2	0.940343376307053	0.0419381445623365	0.104	0.108	1
